DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
GDSC1,342,15905570,1503362,OACp4C,SIDM00445,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.412512,0.738138,0.094481,-0.40337
GDSC1,342,15905878,1503363,OACM5-1,SIDM00444,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.355035,0.958207,0.074485,1.353936
GDSC1,342,15906181,1503364,SK-GT-2,SIDM00393,STAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.236284,0.823191,0.102044,0.008596
GDSC1,342,15906355,1503365,SK-GT-4,SIDM00483,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.844895,0.674495,0.199716,-0.677919
GDSC1,342,15906662,1503366,ESO26,SIDM00539,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.542138,0.735046,0.089714,-0.485678
GDSC1,342,15906972,1503367,ESO51,SIDM00538,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.149798,0.782808,0.158434,-0.046321
GDSC1,342,15907230,1503368,KYAE-1,SIDM00530,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.92505,0.980247,0.024089,1.715877
GDSC1,342,15907540,1503369,EMC-BAC-1,SIDM00048,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.209865,0.945184,0.042728,1.261757
GDSC1,342,15907842,1503370,EMC-BAC-2,SIDM00047,LUAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.31738,0.614701,0.129816,-0.977932
GDSC1,342,15908148,1503371,TE-4,SIDM00250,ESCA,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.779673,0.706667,0.181693,-0.636505
GDSC1,342,15908453,1509073,NCC010,SIDM00231,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.325818,0.755069,0.141819,-0.348322
GDSC1,342,15908627,1509074,NCC021,SIDM00232,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.508727,0.847645,0.10498,0.181588
GDSC1,342,15908931,1524414,RCC-FG2,SIDM00819,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.023973,0.649793,0.137322,-0.791628
GDSC1,342,15909238,1524415,RCC-JF,SIDM00818,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.758966,0.549019,0.036412,-1.258325
GDSC1,342,15909546,1524416,RCC-JW,SIDM00817,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.139086,0.646268,0.06525,-0.864721
GDSC1,342,15909852,1524417,RCC-ER,SIDM00820,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.283841,0.616548,0.100727,-0.956636
GDSC1,342,15910159,1524418,RCC-AB,SIDM00821,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.322005,0.947658,0.035811,1.332963
GDSC1,342,15910466,1524419,RCC-MF,SIDM00816,KIRC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-1.506554,0.582029,0.069267,-1.098052
GDSC1,342,15910768,1659817,KMS-11,SIDM00608,MM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,1.180075,0.93624,0.06521,0.607873
GDSC1,342,15911071,1659818,MM1S,SIDM01265,MM,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.690047,0.885298,0.052556,0.296721
GDSC1,342,15911141,1659819,OCI-LY7,SIDM00459,DLBC,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.994396,0.974524,0.222184,0.489973
GDSC1,342,15911648,1660034,SNU-407,SIDM00214,COREAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.266113,0.811403,0.090835,0.027536
GDSC1,342,15911956,1660035,SNU-61,SIDM00194,COREAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,2.838169,0.946276,0.051338,1.66071
GDSC1,342,15912259,1660036,SNU-81,SIDM00193,COREAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.789014,0.848259,0.060039,0.359562
GDSC1,342,15912567,1674021,SNU-C5,SIDM00498,COREAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,-0.73973,0.694373,0.142053,-0.611143
GDSC1,342,15912876,1789883,DiFi,SIDM00049,COREAD,1006,Cytarabine,Antimetabolite,Other,1046,Y,0.007813,2.0,0.090148,0.807422,0.075452,-0.084196
